sample_id,objective,seed,batch,volfrac,move,rmin,penal,void_size_frac,rotation_deg,beta,beta_second,best_obj_value,poisson_ratio,eigenfreq_1,eigenfreq_2,compliance,volume_fraction_final,n_iter,converged,elapsed_time,topology_path
first_hexagonal_042,first,hexagonal,phase1,0.337251,0.26599,3.102043,4.207788,0.562205,56.44353,0.329304,,-2.0709723345536877,,-2.0709723345536877,,,0.771856,18,True,6.68,./hexagonal/first/sample_0042/iteration_00018.png
first_hexagonal_043,first,hexagonal,phase1,0.374924,0.075712,3.948578,1.837115,0.225372,31.706839,0.35665,,-0.8101420344648844,,-0.8101420344648844,,,0.883811,150,True,33.77,./hexagonal/first/sample_0043/iteration_00150.png
first_hexagonal_044,first,hexagonal,phase1,0.333868,0.177916,1.852212,1.068819,0.667674,10.138479,1.131207,,1.4535873100768893e-34,,1.4535873100768893e-34,,,0.0,12,True,4.37,./hexagonal/first/sample_0044/iteration_00012.png
first_hexagonal_045,first,hexagonal,phase1,0.46938,0.208516,1.031426,2.089643,0.530511,25.350574,1.152458,,1.5772042224851859e-34,,1.5772042224851859e-34,,,0.0,11,True,3.98,./hexagonal/first/sample_0045/iteration_00011.png
first_hexagonal_046,first,hexagonal,phase1,0.357373,0.296737,3.615144,4.877165,0.681956,71.0411,0.54881,,-1.9923599450935185,,-1.9923599450935185,,,0.468899,12,True,4.45,./hexagonal/first/sample_0046/iteration_00012.png
first_hexagonal_047,first,hexagonal,phase1,0.461695,0.291526,5.27976,4.301209,0.571393,17.762215,1.269255,,3.5973484581674065e-34,,3.5973484581674065e-34,,,0.0,10,True,3.92,./hexagonal/first/sample_0047/iteration_00010.png
first_hexagonal_048,first,hexagonal,phase1,0.287239,0.21032,5.591551,1.341943,0.388626,0.074016,0.832779,,2.7616158895318996e-36,,2.7616158895318996e-36,,,0.0,13,True,5.33,./hexagonal/first/sample_0048/iteration_00013.png
first_hexagonal_049,first,hexagonal,phase1,0.227251,0.08027,1.620489,1.65739,0.277466,33.137863,0.753719,,-2.0041739904548983,,-2.0041739904548983,,,0.689923,150,True,29.6,./hexagonal/first/sample_0049/iteration_00150.png
second_hexagonal_000,second,hexagonal,phase1,0.529808,0.166513,2.81414,1.52489,0.299058,43.24388,,1.269554,-282.2442269223213,,-282.2442269223213,,,0.0,12,True,5.06,./hexagonal/second/sample_0000/iteration_00012.png
second_hexagonal_001,second,hexagonal,phase1,0.433711,0.263146,4.454961,2.589751,0.650732,4.241043,,1.66709,-248.3687322071461,,-248.3687322071461,,,0.0,10,True,4.17,./hexagonal/second/sample_0001/iteration_00010.png
second_hexagonal_002,second,hexagonal,phase1,0.348453,0.119681,1.544542,4.821821,0.311724,36.663004,,2.389676,-229.80680968663552,,-229.80680968663552,,,0.0,15,True,5.89,./hexagonal/second/sample_0002/iteration_00015.png
second_hexagonal_003,second,hexagonal,phase1,0.237164,0.191108,5.810688,3.882344,0.638054,49.559902,,0.738248,-32.88782184403679,,-32.88782184403679,,,0.0,12,True,5.35,./hexagonal/second/sample_0003/iteration_00012.png
second_hexagonal_004,second,hexagonal,phase1,0.582766,0.220162,1.925524,2.145356,0.476742,2.933173,,0.641218,-172.4763835482681,,-172.4763835482681,,,0.0,11,True,4.57,./hexagonal/second/sample_0004/iteration_00011.png
second_hexagonal_005,second,hexagonal,phase1,0.206484,0.173865,1.75243,1.949606,0.393302,58.613127,,1.146693,-38.72193349932643,,-38.72193349932643,,,0.0,12,True,4.56,./hexagonal/second/sample_0005/iteration_00012.png
second_hexagonal_006,second,hexagonal,phase1,0.258398,0.095976,5.316774,1.215011,0.466125,19.281009,,1.7927,-94.80291696101878,,-94.80291696101878,,,0.0,17,True,7.42,./hexagonal/second/sample_0006/iteration_00017.png
second_hexagonal_007,second,hexagonal,phase1,0.294882,0.056065,4.699264,3.864007,0.673351,22.130702,,1.748771,-120.43855034741287,,-120.43855034741287,,,0.0,24,True,9.14,./hexagonal/second/sample_0007/iteration_00024.png
second_hexagonal_008,second,hexagonal,phase1,0.364329,0.109427,2.58602,1.434501,0.413316,67.552027,,2.357391,-247.8302948731548,,-247.8302948731548,,,0.0,16,True,6.18,./hexagonal/second/sample_0008/iteration_00016.png
second_hexagonal_009,second,hexagonal,phase1,0.40188,0.052204,4.544642,3.189223,0.49696,73.744528,,1.042531,-133.3576887262203,,-133.3576887262203,,,0.0,25,True,9.49,./hexagonal/second/sample_0009/iteration_00025.png
second_hexagonal_010,second,hexagonal,phase1,0.390283,0.08883,5.41466,4.407318,0.649417,46.293509,,0.848256,-102.33476670422138,,-102.33476670422138,,,0.0,18,True,7.76,./hexagonal/second/sample_0010/iteration_00018.png
second_hexagonal_011,second,hexagonal,phase1,0.586705,0.281678,2.72161,3.115437,0.585936,11.134763,,2.333321,-636.1356587430366,,-636.1356587430366,,,0.0,10,True,3.7,./hexagonal/second/sample_0011/iteration_00010.png
second_hexagonal_012,second,hexagonal,phase1,0.215818,0.287691,4.827764,4.112796,0.358387,27.898119,,0.533908,-19.696031552332315,,-19.696031552332315,,,0.0,10,True,4.81,./hexagonal/second/sample_0012/iteration_00010.png
second_hexagonal_013,second,hexagonal,phase1,0.498429,0.163492,3.461898,4.644307,0.433697,42.548737,,2.096494,-412.5125257493752,,-412.5125257493752,,,0.0,13,True,4.92,./hexagonal/second/sample_0013/iteration_00013.png
second_hexagonal_014,second,hexagonal,phase1,0.319056,0.196501,1.209142,2.923048,0.617341,79.255483,,1.50885,-121.65106323592256,,-121.65106323592256,,,0.0,12,True,4.75,./hexagonal/second/sample_0014/iteration_00012.png
second_hexagonal_015,second,hexagonal,phase1,0.410265,0.094518,3.372776,3.524051,0.280974,78.379603,,1.091905,-145.56262143259286,,-145.56262143259286,,,0.0,17,True,6.34,./hexagonal/second/sample_0015/iteration_00017.png
second_hexagonal_016,second,hexagonal,phase1,0.573552,0.065717,4.782323,3.033662,0.512415,76.104967,,0.682716,-177.87811934007237,,-177.87811934007237,,,0.0,22,True,9.0,./hexagonal/second/sample_0016/iteration_00022.png
second_hexagonal_017,second,hexagonal,phase1,0.490982,0.259578,3.535015,3.353272,0.235842,53.925094,,2.00024,-381.89910856278846,,-381.89910856278846,,,0.0,10,True,3.99,./hexagonal/second/sample_0017/iteration_00010.png
second_hexagonal_018,second,hexagonal,phase1,0.509361,0.147062,2.08966,3.788438,0.508294,37.934784,,1.596758,-328.1154609815713,,-328.1154609815713,,,0.0,13,True,5.14,./hexagonal/second/sample_0018/iteration_00013.png
second_hexagonal_019,second,hexagonal,phase1,0.517225,0.245207,4.99772,3.992727,0.245177,88.591077,,2.496691,-529.0052666513942,,-529.0052666513942,,,0.0,11,True,4.72,./hexagonal/second/sample_0019/iteration_00011.png
second_hexagonal_020,second,hexagonal,phase1,0.300107,0.277141,5.606217,2.800743,0.555265,35.519444,,2.166737,-154.55884916679923,,-154.55884916679923,,,0.0,10,True,5.16,./hexagonal/second/sample_0020/iteration_00010.png
second_hexagonal_021,second,hexagonal,phase1,0.395835,0.180869,1.497839,2.484887,0.331038,41.147552,,2.237839,-277.7105972608593,,-277.7105972608593,,,0.0,12,True,4.35,./hexagonal/second/sample_0021/iteration_00012.png
second_hexagonal_022,second,hexagonal,phase1,0.223131,0.251703,4.071877,2.226221,0.21273,81.416435,,1.65569,-65.28849038304492,,-65.28849038304492,,,0.0,10,True,4.01,./hexagonal/second/sample_0022/iteration_00010.png
second_hexagonal_023,second,hexagonal,phase1,0.240672,0.132226,2.296259,4.181583,0.696291,68.706378,,1.42767,-65.49599681230623,,-65.49599681230623,,,0.0,14,True,5.2,./hexagonal/second/sample_0023/iteration_00014.png
second_hexagonal_024,second,hexagonal,phase1,0.525463,0.127425,3.770908,1.963768,0.45744,5.515122,,1.573416,-344.0834012964998,,-344.0834012964998,,,0.0,14,True,5.52,./hexagonal/second/sample_0024/iteration_00014.png
second_hexagonal_025,second,hexagonal,phase1,0.599641,0.135542,3.800762,3.445192,0.442514,14.596574,,1.704262,-485.34970511288554,,-485.34970511288554,,,0.0,14,True,5.42,./hexagonal/second/sample_0025/iteration_00014.png
second_hexagonal_026,second,hexagonal,phase1,0.555849,0.071692,4.222799,4.974726,0.326263,75.42996,,2.430128,-594.6743924331706,,-594.6743924331706,,,0.0,20,True,7.81,./hexagonal/second/sample_0026/iteration_00020.png
second_hexagonal_027,second,hexagonal,phase1,0.4459,0.239386,2.675903,1.725055,0.261689,60.924088,,0.892829,-140.59831853716076,,-140.59831853716076,,,0.0,11,True,4.08,./hexagonal/second/sample_0027/iteration_00011.png
second_hexagonal_028,second,hexagonal,phase1,0.547205,0.143448,2.380357,4.450035,0.372226,86.450712,,2.27997,-540.7111973914162,,-540.7111973914162,,,0.0,13,True,4.91,./hexagonal/second/sample_0028/iteration_00013.png
second_hexagonal_029,second,hexagonal,phase1,0.430849,0.229341,2.177034,1.158885,0.403223,48.380701,,1.839747,-270.48552010003647,,-270.48552010003647,,,0.0,11,True,4.35,./hexagonal/second/sample_0029/iteration_00011.png
second_hexagonal_030,second,hexagonal,phase1,0.562446,0.060979,5.180022,3.673511,0.422846,54.469829,,1.214758,-304.35981880940204,,-304.35981880940204,,,0.0,23,True,9.06,./hexagonal/second/sample_0030/iteration_00023.png
second_hexagonal_031,second,hexagonal,phase1,0.47901,0.153495,3.260242,3.245795,0.595114,20.406844,,2.021775,-367.4160216311039,,-367.4160216311039,,,0.0,13,True,4.27,./hexagonal/second/sample_0031/iteration_00013.png
second_hexagonal_032,second,hexagonal,phase1,0.485708,0.102224,5.997514,2.286015,0.34366,8.809385,,1.134386,-211.95733411038333,,-211.95733411038333,,,0.0,16,True,6.55,./hexagonal/second/sample_0032/iteration_00016.png
second_hexagonal_033,second,hexagonal,phase1,0.276647,0.230335,1.140396,3.562701,0.601956,24.358713,,0.988609,-59.92569914671693,,-59.92569914671693,,,0.0,11,True,3.7,./hexagonal/second/sample_0033/iteration_00011.png
second_hexagonal_034,second,hexagonal,phase1,0.271857,0.201016,5.017057,2.671268,0.207674,51.244615,,0.755759,-44.238633565747136,,-44.238633565747136,,,0.0,11,True,4.65,./hexagonal/second/sample_0034/iteration_00011.png
second_hexagonal_035,second,hexagonal,phase1,0.537058,0.243129,1.358743,4.711751,0.625741,61.826524,,2.1853,-499.2175125985161,,-499.2175125985161,,,0.0,11,True,4.16,./hexagonal/second/sample_0035/iteration_00011.png
second_hexagonal_036,second,hexagonal,phase1,0.380369,0.27127,5.776334,2.420173,0.481834,30.410499,,0.817338,-93.65856099778865,,-93.65856099778865,,,0.0,10,True,4.38,./hexagonal/second/sample_0036/iteration_00010.png
second_hexagonal_037,second,hexagonal,phase1,0.251245,0.188448,2.917534,4.588306,0.258561,12.742253,,1.373379,-68.6625137071254,,-68.6625137071254,,,0.0,12,True,4.64,./hexagonal/second/sample_0037/iteration_00012.png
second_hexagonal_038,second,hexagonal,phase1,0.325722,0.219894,3.088451,1.627711,0.529446,86.085645,,1.337865,-112.41989479893671,,-112.41989479893671,,,0.0,11,True,4.38,./hexagonal/second/sample_0038/iteration_00011.png
second_hexagonal_039,second,hexagonal,phase1,0.451271,0.15841,4.160637,2.865543,0.304955,65.024991,,1.465955,-236.44561818646463,,-236.44561818646463,,,0.0,13,True,4.56,./hexagonal/second/sample_0039/iteration_00013.png
second_hexagonal_040,second,hexagonal,phase1,0.311652,0.123753,4.376326,2.74548,0.364288,83.850728,,1.97803,-152.16311102587994,,-152.16311102587994,,,0.0,14,True,5.69,./hexagonal/second/sample_0040/iteration_00014.png
second_hexagonal_041,second,hexagonal,phase1,0.421011,0.110833,2.489833,1.2781,0.54948,63.135285,,0.976035,-137.0215311936642,,-137.0215311936642,,,0.0,15,True,3.32,./hexagonal/second/sample_0041/iteration_00015.png
second_hexagonal_042,second,hexagonal,phase1,0.337251,0.26599,3.102043,4.207788,0.562205,56.44353,,0.54884,-49.441261455985575,,-49.441261455985575,,,0.0,10,True,3.99,./hexagonal/second/sample_0042/iteration_00010.png
second_hexagonal_043,second,hexagonal,phase1,0.374924,0.075712,3.948578,1.837115,0.225372,31.706839,,0.594417,-66.17793763980688,,-66.17793763980688,,,0.0,20,True,4.71,./hexagonal/second/sample_0043/iteration_00020.png
second_hexagonal_044,second,hexagonal,phase1,0.333868,0.177916,1.852212,1.068819,0.667674,10.138479,,1.885344,-166.4474613806115,,-166.4474613806115,,,0.0,12,True,3.68,./hexagonal/second/sample_0044/iteration_00012.png
second_hexagonal_045,second,hexagonal,phase1,0.46938,0.208516,1.031426,2.089643,0.530511,25.350574,,1.920764,-335.1654845187848,,-335.1654845187848,,,0.0,11,True,2.45,./hexagonal/second/sample_0045/iteration_00011.png
second_hexagonal_046,second,hexagonal,phase1,0.357373,0.296737,3.615144,4.877165,0.681956,71.0411,,0.914683,-92.52319896652783,,-92.52319896652783,,,0.0,10,True,3.59,./hexagonal/second/sample_0046/iteration_00010.png
second_hexagonal_047,second,hexagonal,phase1,0.461695,0.291526,5.27976,4.301209,0.571393,17.762215,,2.115425,-357.14421837627924,,-357.14421837627924,,,0.0,10,True,2.55,./hexagonal/second/sample_0047/iteration_00010.png
second_hexagonal_048,second,hexagonal,phase1,0.287239,0.21032,5.591551,1.341943,0.388626,0.074016,,1.387965,-90.69891008037071,,-90.69891008037071,,,0.0,11,True,3.47,./hexagonal/second/sample_0048/iteration_00011.png
second_hexagonal_049,second,hexagonal,phase1,0.227251,0.08027,1.620489,1.65739,0.277466,33.137863,,1.256198,-51.3811854701726,,-51.3811854701726,,,0.0,19,True,3.58,./hexagonal/second/sample_0049/iteration_00019.png
auxetic_hourglass_000,auxetic,hourglass,phase1,0.593808,0.066513,2.81414,4.80489,0.279058,32.44388,,,102.25798405285158,0.1879581353255271,,,,0.593808,58,True,21.31,./hourglass/auxetic/sample_0000/iteration_00058.png
auxetic_hourglass_001,auxetic,hourglass,phase1,0.489911,0.247748,5.087189,3.177115,0.696292,66.731823,,,66.10327870547174,0.12360124268792462,,,,0.489911,39,True,14.92,./hourglass/auxetic/sample_0001/iteration_00039.png
auxetic_hourglass_002,auxetic,hourglass,phase1,0.298849,0.138864,1.655659,1.334179,0.664454,21.485129,,,10.783360960439415,0.43653145646220054,,,,0.29885,150,True,55.71,./hourglass/auxetic/sample_0002/iteration_00150.png
auxetic_hourglass_003,auxetic,hourglass,phase1,0.377379,0.298227,3.924191,4.629467,0.590293,30.792382,,,39.88073522832862,0.16374157220002952,,,,0.377379,37,True,13.93,./hourglass/auxetic/sample_0003/iteration_00037.png
auxetic_hourglass_004,auxetic,hourglass,phase1,0.305773,0.109781,2.953328,4.024429,0.408457,77.970512,,,21.204245168764142,0.16237476368556325,,,,0.305773,40,True,14.31,./hourglass/auxetic/sample_0004/iteration_00040.png
auxetic_hourglass_005,auxetic,hourglass,phase1,0.274042,0.238148,4.967417,1.562599,0.525304,39.258952,,,9.363693282040407,0.16761740140120815,,,,0.274042,132,True,48.87,./hourglass/auxetic/sample_0005/iteration_00132.png
auxetic_hourglass_006,auxetic,hourglass,phase1,0.534961,0.146651,2.177309,2.001944,0.375628,29.101179,,,72.73790894507556,0.1829478179711878,,,,0.534962,150,True,55.32,./hourglass/auxetic/sample_0006/iteration_00150.png
auxetic_hourglass_007,auxetic,hourglass,phase1,0.418398,0.085976,3.016774,4.975011,0.416125,82.281009,,,39.375218261584216,0.10919703874006541,,,,0.418398,43,True,15.08,./hourglass/auxetic/sample_0007/iteration_00043.png
auxetic_hourglass_008,auxetic,hourglass,phase1,0.23454,0.064963,5.580009,3.62882,0.252131,34.803268,,,11.77097112991709,0.29999999998982846,,,,0.23454,44,True,17.3,./hourglass/auxetic/sample_0008/iteration_00044.png
auxetic_hourglass_009,auxetic,hourglass,phase1,0.266359,0.122156,2.754108,2.857542,0.468602,17.793846,,,14.393541557093577,0.155633297231875,,,,0.266359,74,True,25.98,./hourglass/auxetic/sample_0009/iteration_00074.png
auxetic_hourglass_010,auxetic,hourglass,phase1,0.250653,0.216175,5.643476,1.682312,0.493653,53.003557,,,9.74048370251382,0.15954788282035764,,,,0.250653,150,True,57.77,./hourglass/auxetic/sample_0010/iteration_00150.png
auxetic_hourglass_011,auxetic,hourglass,phase1,0.451526,0.092816,2.296918,2.975684,0.297854,2.864648,,,39.458631509608196,0.05725917460723541,,,,0.451526,37,True,13.09,./hourglass/auxetic/sample_0011/iteration_00037.png
auxetic_hourglass_012,auxetic,hourglass,phase1,0.353173,0.208593,1.79417,2.501285,0.357064,25.80855,,,20.6448507367269,0.0766761370696589,,,,0.353174,37,True,13.74,./hourglass/auxetic/sample_0012/iteration_00037.png
auxetic_hourglass_013,auxetic,hourglass,phase1,0.331544,0.052968,1.533569,3.337288,0.43186,10.499449,,,17.616371776821552,0.08821063909282215,,,,0.331544,51,True,17.74,./hourglass/auxetic/sample_0013/iteration_00051.png
auxetic_hourglass_014,auxetic,hourglass,phase1,0.447818,0.232691,4.227764,1.792796,0.208387,72.898119,,,56.68619843912022,0.13883850560676525,,,,0.447819,150,True,55.42,./hourglass/auxetic/sample_0014/iteration_00150.png
auxetic_hourglass_015,auxetic,hourglass,phase1,0.558782,0.163095,3.355384,2.144294,0.476985,13.265491,,,88.23319831350241,0.1749524130973551,,,,0.558781,150,True,54.81,./hourglass/auxetic/sample_0015/iteration_00150.png
auxetic_hourglass_016,auxetic,hourglass,phase1,0.565105,0.225191,5.888199,4.752988,0.680914,68.940527,,,102.47635192728346,0.13144291453382076,,,,0.565106,53,True,20.3,./hourglass/auxetic/sample_0016/iteration_00053.png
auxetic_hourglass_017,auxetic,hourglass,phase1,0.429873,0.081416,1.022125,2.042466,0.445506,24.709965,,,28.279420127054998,0.18595454693741467,,,,0.429873,150,True,50.84,./hourglass/auxetic/sample_0017/iteration_00150.png
auxetic_hourglass_018,auxetic,hourglass,phase1,0.327229,0.273988,3.754422,4.367792,0.36694,76.357405,,,29.617741649192094,0.20485318031657954,,,,0.32723,57,True,20.31,./hourglass/auxetic/sample_0018/iteration_00057.png
auxetic_hourglass_019,auxetic,hourglass,phase1,0.214586,0.221403,5.224148,2.211471,0.395679,74.470844,,,8.482783806075652,0.30000000003145977,,,,0.214586,96,True,35.04,./hourglass/auxetic/sample_0019/iteration_00096.png
auxetic_hourglass_020,auxetic,hourglass,phase1,0.219327,0.267921,3.291556,3.748012,0.249584,71.110817,,,8.847512301174461,0.30000000001185817,,,,0.219327,29,True,10.87,./hourglass/auxetic/sample_0020/iteration_00029.png
auxetic_hourglass_021,auxetic,hourglass,phase1,0.549361,0.077062,5.78966,1.148438,0.508294,43.334784,,,103.52418499516577,0.3504867503661385,,,,0.549361,150,True,53.49,./hourglass/auxetic/sample_0021/iteration_00150.png
auxetic_hourglass_022,auxetic,hourglass,phase1,0.203352,0.279886,1.440908,3.69225,0.230414,58.531854,,,3.76018138375679,0.300000000006035,,,,0.203351,21,True,7.2,./hourglass/auxetic/sample_0022/iteration_00021.png
auxetic_hourglass_023,auxetic,hourglass,phase1,0.225738,0.072546,4.851334,4.353382,0.510622,83.57089,,,10.810948578105531,0.29999999999343324,,,,0.225738,87,True,32.45,./hourglass/auxetic/sample_0023/iteration_00087.png
auxetic_hourglass_024,auxetic,hourglass,phase1,0.340212,0.157397,2.066843,4.898642,0.285611,1.761098,,,21.758013641046517,0.16243832908587238,,,,0.340212,26,True,9.34,./hourglass/auxetic/sample_0024/iteration_00026.png
auxetic_hourglass_025,auxetic,hourglass,phase1,0.25739,0.17723,3.585975,4.128307,0.318914,41.989968,,,11.255425804062128,0.2999999999907287,,,,0.257389,73,True,25.38,./hourglass/auxetic/sample_0025/iteration_00073.png
auxetic_hourglass_026,auxetic,hourglass,phase1,0.43775,0.116157,2.427301,1.827246,0.488923,88.351179,,,39.69560770816319,0.1170951370658262,,,,0.43775,150,True,52.63,./hourglass/auxetic/sample_0026/iteration_00150.png
auxetic_hourglass_027,auxetic,hourglass,phase1,0.510158,0.173145,4.444515,1.317007,0.641702,61.545147,,,66.32464681193636,0.21479862725628573,,,,0.510159,150,True,38.72,./hourglass/auxetic/sample_0027/iteration_00150.png
